mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	special	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	8	1/8	V+(#74)	Eb	I		V+(#74)	V		+		#74			+	0	0	1, 0, 9	6	1	1
9	8	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
9	8	3/8	I6(#4#2)	Eb	I		I6(#4#2)	I			6	#4#2			M	0	0	9, 6, 0		0	9
9	8	1/2	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
9	8	5/8	V(964)	Eb	I		V(964)	V				964			M	0	0	1, 0, 4	3	1	1
9	8	3/4	V7(4)	Eb	I		V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1	1
9	8	7/8	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
10	9	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
10	9	1/4	viio6(+2)/III	Eb	I		viio6(+2)/III	vii		o	6	+2	III		o	0	0	6, 3, 9	4	9	6
10	9	3/8	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
10	9	1/2	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
10	9	5/8	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
10	9	3/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
10	9	7/8	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
11	10	0	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
11	10	1/8	V7/vi	Eb	I		V7/vi	V			7		vi		Mm7	0	0	4, 8, 5, 2		4	4
11	10	1/4	viio2(+2)/III	Eb	I		viio2(+2)/III	vii		o	2	+2	III		o7	0	0	0, 9, 6, 3	4	9	0
11	10	3/8	V43/vi	Eb	I		V43/vi	V			43		vi		Mm7	0	0	5, 2, 4, 8		4	5
11	10	1/2	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
11	10	5/8	V2/vi	Eb	I		V2/vi	V			2		vi		Mm7	0	0	2, 4, 8, 5		4	2
11	10	3/4	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
11	10	7/8	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
12	11	0	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
12	11	1/8	V7/vi	Eb	I		V7/vi	V			7		vi		Mm7	0	0	4, 8, 5, 2		4	4
12	11	1/4	viio65(+2)/III	Eb	I		viio65(+2)/III	vii		o	65	+2	III		o7	0	0	6, 3, 0, 9	4	9	6
12	11	3/8	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
12	11	1/2	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
12	11	5/8	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
12	11	3/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
12	11	7/8	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
13	12	1/8	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
13	12	1/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
13	12	3/8	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
13	12	5/8	V65/vi	Eb	I		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
13	12	3/4	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
13	12	7/8	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
14	13	0	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
14	13	1/8	viio43/III	Eb	I		viio43/III	vii		o	43		III		o7	0	0	3, 0, 9, 6		9	3
14	13	1/4	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
14	13	3/8	viio43/III	Eb	I		viio43/III	vii		o	43		III		o7	0	0	3, 0, 9, 6		9	3
14	13	1/2	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
14	13	5/8	viio43/III	Eb	I		viio43/III	vii		o	43		III		o7	0	0	3, 0, 9, 6		9	3
14	13	3/4	V/vi	Eb	I		V/vi	V					vi		M	0	0	4, 8, 5		4	4
14	13	7/8	viio43/III	Eb	I		viio43/III	vii		o	43		III		o7	0	0	3, 0, 9, 6		9	3
15	14	0	V/vi\\	Eb	I		V/vi	V					vi	\\	M	0	0	4, 8, 5		4	4
15	14	3/4	vi6	Eb	I		vi6	vi			6				m	0	0	0, 4, 3		3	0
16	15	0	viio6(2)	Eb	I		viio6(2)	vii		o	6	2			o	0	0	2, -1, 0		5	2
16	15	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
16	15	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	15	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
17	16	0	viio6(2)/V	Eb	I		viio6(2)/V	vii		o	6	2	V		o	0	0	3, 0, 1		6	3
17	16	1/4	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
17	16	3/4	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
18	17	0	viio6(2)	Eb	I		viio6(2)	vii		o	6	2			o	0	0	2, -1, 0		5	2
18	17	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
18	17	1/2	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	17	3/4	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
19	18	0	viio6(2)/V	Eb	I		viio6(2)/V	vii		o	6	2	V		o	0	0	3, 0, 1		6	3
19	18	1/4	V6	Eb	I		V6	V			6				M	0	0	5, 2, 1		1	5
19	18	1/2	V65\\	Eb	I		V65	V			65			\\	Mm7	0	0	5, 2, -1, 1		1	5
19	18	3/4	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
20	19	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
20	19	1/4	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
20	19	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
21	20	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
21	20	1/2	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
22	21	0	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
22	21	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
22	21	3/4	V2	Eb	I		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
23	22	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
23	22	1/2	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
24	23	0	viio7/V	Eb	I		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
24	23	1/2	V7(4)	Eb	I		V7(4)	V			7	4			Mm7	0	0	1, 0, 2, -1		1	1
24	23	3/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
25	24	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
25	24	1/4	viio(+2)	Eb	I		viio(+2)	vii		o		+2			o	0	0	5, 2, -1	0	5	5
25	24	3/8	V2/IV	Eb	I		V2/IV	V			2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
25	24	1/2	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1	3
25	24	5/8	V+64/IV	Eb	I		V+64/IV	V		+	64		IV		+	0	0	8, 0, 4		0	8
25	24	3/4	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1	3
25	24	7/8	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	25	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
26	25	1/2	viio6	Eb	I		viio6	vii		o	6				o	0	0	2, -1, 5		5	2
26	25	3/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
27	26	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
27	26	1/4	viio(+2)	Eb	I		viio(+2)	vii		o		+2			o	0	0	5, 2, -1	0	5	5
27	26	3/8	V2/IV	Eb	I		V2/IV	V			2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
27	26	1/2	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1	3
27	26	5/8	V+64/IV	Eb	I		V+64/IV	V		+	64		IV		+	0	0	8, 0, 4		0	8
27	26	3/4	IV6	Eb	I		IV6	IV			6				M	0	0	3, 0, -1		-1	3
27	26	7/8	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	27	0	I6	Eb	I		I6	I			6				M	0	0	4, 1, 0		0	4
28	27	1/2	V65	Eb	I		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
28	27	3/4	V7	Eb	I		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
29	28	0	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
29	28	1/2	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
30	29	0	V.V65/vi	Eb	V		V65/vi	V			65		vi		Mm7	0	0	8, 5, 2, 4		4	8
30	29	1/2	V6/vi	Eb	V		V6/vi	V			6		vi		M	0	0	8, 5, 4		4	8
30	29	5/8	V/vi	Eb	V		V/vi	V					vi		M	0	0	4, 8, 5		4	4
31	30	0	vi64	Eb	V		vi64	vi			64				m	0	0	4, 3, 0		3	4
31	30	3/8	vi6	Eb	V		vi6	vi			6				m	0	0	0, 4, 3		3	0
31	30	1/2	IV6	Eb	V		IV6	IV			6				M	0	0	3, 0, -1		-1	3
31	30	5/8	IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	30	3/4	IV64	Eb	V		IV64	IV			64				M	0	0	0, -1, 3		-1	0
31	30	7/8	IV6	Eb	V		IV6	IV			6				M	0	0	3, 0, -1		-1	3
32	31	0	viio64	Eb	V		viio64	vii		o	64				o	0	0	-1, 5, 2		5	-1
32	31	3/8	viio6	Eb	V		viio6	vii		o	6				o	0	0	2, -1, 5		5	2
32	31	1/2	V6	Eb	V		V6	V			6				M	0	0	5, 2, 1		1	5
32	31	5/8	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
32	31	3/4	V64	Eb	V		V64	V			64				M	0	0	2, 1, 5		1	2
32	31	7/8	V6	Eb	V		V6	V			6				M	0	0	5, 2, 1		1	5
33	32	0	I64	Eb	V		I64	I			64				M	0	0	1, 0, 4		0	1
33	32	3/8	I6	Eb	V		I6	I			6				M	0	0	4, 1, 0		0	4
33	32	1/2	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
34	33	0	vii%7	Eb	V		vii%7	vii		%	7				%7	0	0	5, 4, 11, 3		5	5
34	33	1/2	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
34	33	5/8	I6	Eb	V		I6	I			6				M	0	0	4, 1, 0		0	4
34	33	3/4	I64	Eb	V		I64	I			64				M	0	0	1, 0, 4		0	1
34	33	7/8	I6	Eb	V		I6	I			6				M	0	0	4, 1, 0		0	4
35	34	0	ii65	Eb	V		ii65	ii			65				mm7	0	0	-1, 3, 0, 2		2	-1
36	35	1/2	viio7/V	Eb	V		viio7/V	vii		o	7		V		o7	0	0	6, 3, 0, -3		6	6
37	36	0	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
37	36	1/2	viio7	Eb	V		viio7	vii		o	7				o7	0	0	5, 2, -1, -4		5	5
39	38	0	V6	Eb	V		V6	V			6				M	0	0	5, 2, 1		1	5
39	38	1/2	viio7	Eb	V		viio7	vii		o	7				o7	0	0	5, 2, -1, -4		5	5
41	40	0	V6	Eb	V		V6	V			6				M	0	0	5, 2, 1		1	5
41	40	1/2	iio	Eb	V		iio	ii		o					o	0	0	2, -1, -4		2	2
42	41	1/4	.bIII	Eb	V		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
43	42	0	V65/bII	Eb	V		V65/bII	V			65		bII		Mm7	0	0	0, -3, -6, -4		-4	0
44	43	1/2	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
45	44	0	i\\	Eb	V		i	i						\\	m	0	0	0, -3, 1		0	0
45	44	1/2	V7(b9)	Eb	V		V7(b9)	V			7	b9			Mm7	0	0	1, 5, 2, -1	-4	1	1
46	45	0	V2(b9)	Eb	V		V2(b9)	V			2	b9			Mm7	0	0	-1, 1, 5, 2	-4	1	-1
46	45	1/2	V65	Eb	V		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
47	46	0	i	Eb	V		i	i							m	0	0	0, -3, 1		0	0
47	46	1/2	V7(b9)/ii	Eb	V		V7(b9)/ii	V			7	b9	ii		Mm7	0	0	3, 7, 4, 1	-9	3	3
48	47	0	#viio65/ii	Eb	V		#viio65/ii	#vii		o	65		ii		o7	0	0	4, 1, -2, 7		7	4
48	47	1/2	V65/ii	Eb	V		V65/ii	V			65		ii		Mm7	0	0	7, 4, 1, 3		3	7
49	48	0	ii6	Eb	V		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
49	48	1/2	V2	Eb	V		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
50	49	0	I6	Eb	V		I6	I			6				M	0	0	4, 1, 0		0	4
50	49	1/2	V2	Eb	V		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
51	50	0	I6	Eb	V		I6	I			6				M	0	0	4, 1, 0		0	4
51	50	1/2	viio2/V	Eb	V		viio2/V	vii		o	2		V		o7	0	0	-3, 6, 3, 0		6	-3
51	50	3/4	iio6/V	Eb	V		iio6/V	ii		o	6		V		o	0	0	0, -3, 3		3	0
52	51	0	V6	Eb	V		V6	V			6				M	0	0	5, 2, 1		1	5
52	51	1/8	V7	Eb	V		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
52	51	1/4	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
52	51	3/8	vi	Eb	V		vi	vi							m	0	0	3, 0, 4		3	3
52	51	1/2	ii6	Eb	V		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
52	51	5/8	ii	Eb	V		ii	ii							m	0	0	2, -1, 3		2	2
52	51	3/4	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
52	51	7/8	V2	Eb	V		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
53	52	0	I6	Eb	V		I6	I			6				M	0	0	4, 1, 0		0	4
53	52	1/2	viio65/V	Eb	V		viio65/V	vii		o	65		V		o7	0	0	3, 0, -3, 6		6	3
54	53	0	V65	Eb	V		V65	V			65				Mm7	0	0	5, 2, -1, 1		1	5
54	53	1/4	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
54	53	1/2	ii6	Eb	V		ii6	ii			6				m	0	0	-1, 3, 2		2	-1
54	53	3/4	V7	Eb	V		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
55	54	0	I\\	Eb	V		I	I						\\	M	0	0	0, 4, 1		0	0
55	54	1/2	iv64	Eb	V		iv64	iv			64				m	0	0	0, -1, -4		-1	0
56	55	0	iv	Eb	V		iv	iv							m	0	0	-1, -4, 0		-1	-1
56	55	1/2	viio43(+2)	Eb	V		viio43(+2)	vii		o	43	+2			o7	0	0	-1, -4, 5, 2	0	5	-1
57	56	0	I(4)	Eb	V		I(4)	I				4			M	0	0	0, -1, 1		0	0
57	56	1/4	I	Eb	V		I	I							M	0	0	0, 4, 1		0	0
57	56	1/2	iv64	Eb	V		iv64	iv			64				m	0	0	0, -1, -4		-1	0
58	57	0	iv	Eb	V		iv	iv							m	0	0	-1, -4, 0		-1	-1
59	58	0	V65/bIII	Eb	V		V65/bIII	V			65		bIII		Mm7	0	0	2, -1, -4, -2		-2	2
59	58	1/4	V7/bIII	Eb	V		V7/bIII	V			7		bIII		Mm7	0	0	-2, 2, -1, -4		-2	-2
59	58	1/2	.bIII64	Eb	V		bIII64	bIII			64				M	0	0	-2, -3, 1		-3	-2
60	59	0	.bIII	Eb	V		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
60	59	1/2	viio43(+2)/bVII	Eb	V		viio43(+2)/bVII	vii		o	43	+2	bVII		o7	0	0	-3, -6, 3, 0	-2	3	-3
61	60	0	.bVII(b11)	Eb	V		bVII(b11)	bVII				b11			M	0	0	-2, 2, -1	-3	-2	-2
61	60	1/4	.bVII	Eb	V		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
61	60	1/2	.bIII64	Eb	V		bIII64	bIII			64				M	0	0	-2, -3, 1		-3	-2
62	61	0	.bIII	Eb	V		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
63	62	0	iv6(2)	Eb	V		iv6(2)	iv			6	2			m	0	0	-4, 0, 1		-1	-4
63	62	1/2	iv6	Eb	V		iv6	iv			6				m	0	0	-4, 0, -1		-1	-4
63	62	3/4	.bVI	Eb	V		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
64	63	0	ii%43	Eb	V		ii%43	ii		%	43				%7	0	0	8, 0, 2, 1		2	8
64	63	1/2	i64	Eb	V		i64	i			64				m	0	0	1, 0, -3		0	1
65	64	0	iv6(2)	Eb	V		iv6(2)	iv			6	2			m	0	0	-4, 0, 1		-1	-4
65	64	1/2	iv6	Eb	V		iv6	iv			6				m	0	0	-4, 0, -1		-1	-4
65	64	3/4	.bVI	Eb	V		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
66	65	0	ii%43	Eb	V		ii%43	ii		%	43				%7	0	0	8, 0, 2, 1		2	8
66	65	1/2	i64	Eb	V		i64	i			64				m	0	0	1, 0, -3		0	1
67	66	0	iv6(2)	Eb	V		iv6(2)	iv			6	2			m	0	0	-4, 0, 1		-1	-4
67	66	1/2	iv6	Eb	V		iv6	iv			6				m	0	0	-4, 0, -1		-1	-4
67	66	3/4	.bVI	Eb	V		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
68	67	0	V43/V	Eb	V		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
68	67	1/2	viio65/V	Eb	V		viio65/V	vii		o	65		V		o7	0	0	3, 0, -3, 6		6	3
68	67	3/4	V43/V	Eb	V		V43/V	V			43		V		Mm7	0	0	3, 0, 2, 6		2	3
69	68	0	V(b64)	Eb	V		V(b64)	V				b64			M	0	0	1, 0, -3		1	1
69	68	1/2	V7	Eb	V		V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
70	69	0	i\\	Eb	V		i	i						\\	m	0	0	0, -3, 1		0	0
70	69	1/4	i6	Eb	V		i6	i			6				m	0	0	-3, 1, 0		0	-3
70	69	1/2	i64	Eb	V		i64	i			64				m	0	0	1, 0, -3		0	1
71	70	0	iio6(11b2)	Eb	V		iio6(11b2)	ii		o	6	11b2			o	0	0	-1, -4, -3	1	2	-1
71	70	1/2	iio6	Eb	V		iio6	ii		o	6				o	0	0	-1, -4, 2		2	-1
71	70	3/4	iv7	Eb	V		iv7	iv			7				mm7	0	0	-1, -4, 0, -3		-1	-1
72	71	0	V2	Eb	V		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
72	71	1/2	i6	Eb	V		i6	i			6				m	0	0	-3, 1, 0		0	-3
72	71	3/4	i	Eb	V		i	i							m	0	0	0, -3, 1		0	0
73	72	0	iio6(11b2)	Eb	V		iio6(11b2)	ii		o	6	11b2			o	0	0	-1, -4, -3	1	2	-1
73	72	1/2	iio6	Eb	V		iio6	ii		o	6				o	0	0	-1, -4, 2		2	-1
73	72	3/4	iv7	Eb	V		iv7	iv			7				mm7	0	0	-1, -4, 0, -3		-1	-1
74	73	0	V2	Eb	V		V2	V			2				Mm7	0	0	-1, 1, 5, 2		1	-1
74	73	1/2	i6	Eb	V		i6	i			6				m	0	0	-3, 1, 0		0	-3
74	73	3/4	i	Eb	V		i	i							m	0	0	0, -3, 1		0	0
75	74	0	iio6(11b2)	Eb	V		iio6(11b2)	ii		o	6	11b2			o	0	0	-1, -4, -3	1	2	-1
75	74	1/2	iio6	Eb	V		iio6	ii		o	6				o	0	0	-1, -4, 2		2	-1
75	74	3/4	iv7	Eb	V		iv7	iv			7				mm7	0	0	-1, -4, 0, -3		-1	-1
76	75	0	V7/bIII	Eb	V		V7/bIII	V			7		bIII		Mm7	0	0	-2, 2, -1, -4		-2	-2
76	75	1/4	V7(9)/bIII	Eb	V		V7(9)/bIII	V			7	9	bIII		Mm7	0	0	-2, 2, -1, -4	0	-2	-2
76	75	1/2	V(6)/bIII	Eb	V		V(6)/bIII	V				6	bIII		M	0	0	-2, 2, 1		-2	-2
76	75	3/4	V7/bIII	Eb	V		V7/bIII	V			7		bIII		Mm7	0	0	-2, 2, -1, -4		-2	-2
77	76	0	.bIII[bIII	Eb	V	bIII	bIII	bIII							M	0	0	-3, 1, -2		-3	-3
77	76	1/2	IV/bIII	Eb	V	bIII	IV/bIII	IV					bIII		M	0	0	-4, 0, -3		-4	-4
77	76	7/8	viio64/bIII	Eb	V	bIII	viio64/bIII	vii		o	64		bIII		o	0	0	-4, 2, -1		2	-4
78	77	0	.bIII	Eb	V	bIII	bIII	bIII							M	0	0	-3, 1, -2		-3	-3
78	77	1/2	IV/bIII	Eb	V	bIII	IV/bIII	IV					bIII		M	0	0	-4, 0, -3		-4	-4
78	77	7/8	viio64/bIII	Eb	V	bIII	viio64/bIII	vii		o	64		bIII		o	0	0	-4, 2, -1		2	-4
79	78	0	.bIII]	Eb	V	bIII	bIII	bIII							M	0	0	-3, 1, -2		-3	-3
79	78	1/2	IV/bIII	Eb	V		IV/bIII	IV					bIII		M	0	0	-4, 0, -3		-4	-4
80	79	0	V(64)/bIII	Eb	V		V(64)/bIII	V				64	bIII		M	0	0	-2, -3, 1		-2	-2
80	79	1/2	V/bIII	Eb	V		V/bIII	V					bIII		M	0	0	-2, 2, -1		-2	-2
80	79	3/4	V7/bIII	Eb	V		V7/bIII	V			7		bIII		Mm7	0	0	-2, 2, -1, -4		-2	-2
81	80	0	.bIII[bIII	Eb	V	bIII	bIII	bIII							M	0	0	-3, 1, -2		-3	-3
81	80	1/2	IV/bIII	Eb	V	bIII	IV/bIII	IV					bIII		M	0	0	-4, 0, -3		-4	-4
81	80	7/8	viio64/bIII	Eb	V	bIII	viio64/bIII	vii		o	64		bIII		o	0	0	-4, 2, -1		2	-4
82	81	0	.bIII	Eb	V	bIII	bIII	bIII							M	0	0	-3, 1, -2		-3	-3
82	81	1/2	IV/bIII	Eb	V	bIII	IV/bIII	IV					bIII		M	0	0	-4, 0, -3		-4	-4
82	81	7/8	viio64/bIII	Eb	V	bIII	viio64/bIII	vii		o	64		bIII		o	0	0	-4, 2, -1		2	-4
83	82	0	.bIII]	Eb	V	bIII	bIII	bIII							M	0	0	-3, 1, -2		-3	-3
83	82	1/2	iv7	Eb	V		iv7	iv			7				mm7	0	0	-1, -4, 0, -3		-1	-1
83	82	7/8	iio6	Eb	V		iio6	ii		o	6				o	0	0	-1, -4, 2		2	-1
84	83	0	V[V(b64)	Eb	V	V	V(b64)	V				b64			M	0	0	1, 0, -3		1	1
84	83	1/2	V	Eb	V	V	V	V							M	0	0	1, 5, 2		1	1
85	84	0	i	Eb	V	V	i	i							m	0	0	0, -3, 1		0	0
86	85	0	#viio64/ii	Eb	V	V	#viio64/ii	#vii		o	64		ii		o	0	0	1, 7, 4		7	1
87	86	0	V7	Eb	V	V	V7	V			7				Mm7	0	0	1, 5, 2, -1		1	1
87	86	1/2	I64(#4#2)	Eb	V	V	I64(#4#2)	I			64	#4#2			M	0	0	6, 0, 9		0	6
88	87	0	I64	Eb	V	V	I64	I			64				M	0	0	1, 0, 4		0	1
88	87	1/2	V+6/IV	Eb	V	V	V+6/IV	V		+	6		IV		+	0	0	4, 8, 0		0	4
89	88	0	viio43/V	Eb	V	V	viio43/V	vii		o	43		V		o7	0	0	0, -3, 6, 3		6	0
